"domainID","siteID","namedLocation","collectDate","algSampleID","perBottleSampleVolume","algalParameter","algalParameterValue","algalParameterUnit","acceptedTaxonID","eventID","date","year","habitatType","algalSampleType","samplerType","fieldSampleVolume","labSampleVolume","preservativeVolume","benthicArea","substratumSizeClass","algalCountPerMl"
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.5",57,"cell density",13727.1,"cellsPerBottle","NEONDREX37055","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",240.826315789474
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.4",57,"cell density",16304.6,"cellsPerBottle","NEONDREX1027","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",286.045614035088
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",210.5,"cellsPerBottle","NEONDREX204004","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",3.69298245614035
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.5",57,"cell density",96153.8,"cellsPerBottle","BATRACHOSPFSP","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",1686.90877192982
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",1483.8,"cellsPerBottle","NEONDREX46401","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",25.1491525423729
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",1298.3,"cellsPerBottle","NEONDREX27002","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",22.0050847457627
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.3",57,"cell density",996153.8,"cellsPerBottle","NEONDREX852004","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",17476.3824561404
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",912.1,"cellsPerBottle","NEONDREX37168","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",16.0017543859649
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",2333.3,"cellsPerBottle","NEONDREX187002","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",40.9350877192983
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.6",57,"cell density",980.8,"cellsPerBottle","NEONDREX55002","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",17.2070175438596
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",556.4,"cellsPerBottle","NEONDREX33185","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",9.43050847457627
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",333.3,"cellsPerBottle","NEONDREX245001","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",5.84736842105263
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.1",57,"cell density",448.7,"cellsPerBottle","NEONDREX1027","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",7.8719298245614
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.5",57,"cell density",10066.6,"cellsPerBottle","NEONDREX27012","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",176.60701754386
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.6",57,"cell density",435.9,"cellsPerBottle","NEONDREX204004","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",7.64736842105263
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",1083.3,"cellsPerBottle","NEONDREX46401","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",19.0052631578947
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",70.2,"cellsPerBottle","NEONDREX37010","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",1.23157894736842
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",19000,"cellsPerBottle","NEONDREX37062","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",333.333333333333
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.1",57,"cell density",807.7,"cellsPerBottle","NEONDREX1010","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",14.1701754385965
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",361538.5,"cellsPerBottle","NEONDREX863016","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",6342.78070175439
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",5378.8,"cellsPerBottle","NEONDREX37473","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",91.1661016949153
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",6306.2,"cellsPerBottle","NEONDREX204004","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",106.884745762712
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.3",57,"cell density",3476.8,"cellsPerBottle","NEONDREX204004","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",60.9964912280702
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",210.5,"cellsPerBottle","NEONDREX27012","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",3.69298245614035
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",140.3,"cellsPerBottle","NEONDREX33245","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",2.46140350877193
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",6250,"cellsPerBottle","NEONDREX1010","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",109.649122807018
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",741.9,"cellsPerBottle","NEONDREX48347","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",12.5745762711864
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",350.8,"cellsPerBottle","NEONDREX27002","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",6.15438596491228
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",741.9,"cellsPerBottle","NEONDREX187002","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",12.5745762711864
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",371,"cellsPerBottle","NEONDREX186005","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",6.28813559322034
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",166.7,"cellsPerBottle","NEONDREX186005","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",2.92456140350877
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",140.3,"cellsPerBottle","NEONDREX62008","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",2.46140350877193
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.5",57,"cell density",5490.8,"cellsPerBottle","NEONDREX34030","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",96.3298245614035
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.3",57,"cell density",76.4,"cellsPerBottle","NEONDREX48008","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",1.34035087719298
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",1669.3,"cellsPerBottle","NEONDREX55002","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",28.2932203389831
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",741.9,"cellsPerBottle","NEONDREX37152","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",12.5745762711864
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.3",57,"cell density",764.1,"cellsPerBottle","NEONDREX187002","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",13.4052631578947
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",556.4,"cellsPerBottle","NEONDREX48008","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",9.43050847457627
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",5007.8,"cellsPerBottle","NEONDREX37062","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",84.8779661016949
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.3",57,"cell density",76.4,"cellsPerBottle","NEONDREX34098","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",1.34035087719298
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",491.1,"cellsPerBottle","NEONDREX34030","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",8.61578947368421
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.5",57,"cell density",915.1,"cellsPerBottle","NEONDREX189004","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",16.0543859649123
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",1112.9,"cellsPerBottle","NEONDREX189004","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",18.8627118644068
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.3",57,"cell density",76.4,"cellsPerBottle","NEONDREX245001","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",1.34035087719298
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",3367.8,"cellsPerBottle","NEONDREX55002","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",59.0842105263158
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",83.3,"cellsPerBottle","NEONDREX211010","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",1.46140350877193
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",741.9,"cellsPerBottle","NEONDREX37473","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",12.5745762711864
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.6",57,"cell density",217.9,"cellsPerBottle","NEONDREX204002","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",3.82280701754386
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.6",57,"cell density",109,"cellsPerBottle","NEONDREX245001","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",1.91228070175439
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",23926.4,"cellsPerBottle","NEONDREX34098","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",405.532203389831
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.5",57,"cell density",42096.5,"cellsPerBottle","NEONDREX1027","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",738.535087719298
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.4",57,"cell density",741.1,"cellsPerBottle","NEONDREX39001","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",13.0017543859649
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",2833.3,"cellsPerBottle","NEONDREX1027","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",49.7070175438596
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",771.8,"cellsPerBottle","NEONDREX34098","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",13.540350877193
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",83.3,"cellsPerBottle","NEONDREX27012","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",1.46140350877193
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",371,"cellsPerBottle","NEONDREX62008","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",6.28813559322034
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",83.3,"cellsPerBottle","NEONDREX67004","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",1.46140350877193
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",166.7,"cellsPerBottle","NEONDREX12001","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",2.92456140350877
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.3",57,"cell density",420.3,"cellsPerBottle","NEONDREX46401","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",7.37368421052632
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",1750,"cellsPerBottle","NEONDREX55002","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",30.7017543859649
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",107692.3,"cellsPerBottle","NEONDREX852004","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",1889.33859649123
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.1",57,"cell density",269.2,"cellsPerBottle","NEONDREX34098","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",4.72280701754386
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.4",57,"cell density",3846.2,"cellsPerBottle","NEONDREX863016","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",67.4771929824561
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.1",57,"cell density",179.5,"cellsPerBottle","NEONDREX110005","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",3.14912280701754
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.1",57,"cell density",628.2,"cellsPerBottle","NEONDREX187002","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",11.0210526315789
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.6",57,"cell density",217.9,"cellsPerBottle","NEONDREX27012","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",3.82280701754386
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.6",57,"cell density",2397.4,"cellsPerBottle","NEONDREX1010","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",42.059649122807
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",1333.3,"cellsPerBottle","NEONDREX34030","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",23.3912280701754
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.6",57,"cell density",1416.7,"cellsPerBottle","NEONDREX37168","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",24.8543859649123
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.4",57,"cell density",741.1,"cellsPerBottle","NEONDREX34030","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",13.0017543859649
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.3",57,"cell density",30769.2,"cellsPerBottle","BATRACHOSPFSP","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",539.81052631579
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.4",57,"cell density",741.1,"cellsPerBottle","NEONDREX110004","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",13.0017543859649
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",4583.3,"cellsPerBottle","NEONDREX37473","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",80.4087719298246
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",418016.2,"cellsPerBottle","NEONDREX852004","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",7085.02033898305
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.3",57,"cell density",764.1,"cellsPerBottle","NEONDREX1027","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",13.4052631578947
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.6",57,"cell density",4685.9,"cellsPerBottle","NEONDREX187002","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",82.2087719298246
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.4",57,"cell density",323076.9,"cellsPerBottle","NEONDREX852004","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",5668.01578947368
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.1",57,"cell density",179.5,"cellsPerBottle","NEONDREX37168","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",3.14912280701754
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.7",57,"cell density",11646.9,"cellsPerBottle","NEONDREX37062","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",204.331578947368
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.1",57,"cell density",37692.3,"cellsPerBottle","NEONDREX37062","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",661.268421052632
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",434615.4,"cellsPerBottle","NEONDREX863016","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",7624.83157894737
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.2",59,"cell density",741.9,"cellsPerBottle","NEONDREX55004","CARI.20160823",2016-08-23,2016,"riffle","epilithon",NA,125,58.8,1.2,0.002406,"cobble",12.5745762711864
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.3",57,"cell density",76.4,"cellsPerBottle","NEONDREX211010","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",1.34035087719298
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",83.3,"cellsPerBottle","NEONDREX155031","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",1.46140350877193
"D19","CARI","CARI.AOS.reach",2016-08-23 19:25:00,"CARI.20160823.EPILITHON.8",57,"cell density",333.3,"cellsPerBottle","NEONDREX204002","CARI.20160823",2016-08-23,2016,"run","epilithon",NA,125,58.8,1.2,0.002406,"cobble",5.84736842105263
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"cellsPerBottle","NEONDREX37010","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.121477832512315
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"cellsPerBottle","NEONDREX33362","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.121477832512315
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",369.9,"cellsPerBottle","NEONDREX34098","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.364433497536946
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",986.5,"cellsPerBottle","NEONDREX27002","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.97192118226601
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",246.6,"cellsPerBottle","NEONDREX33066","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.242955665024631
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"cellsPerBottle","NEONDREX33083","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.121477832512315
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",616.6,"cellsPerBottle","NEONDREX37178","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.607487684729064
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"cellsPerBottle","NEONDREX62040","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.121477832512315
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"cellsPerBottle","NEONDREX33051","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.121477832512315
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",616.6,"cellsPerBottle","NEONDREX39001","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.607487684729064
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",325.9,"cellsPerBottle","CHLOROPHYTASP","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.321083743842364
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"cellsPerBottle","NEONDREX52051","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.121477832512315
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"cellsPerBottle","NEONDREX1059","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.121477832512315
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"cellsPerBottle","NEONDREX46401","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.121477832512315
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",123.3,"cellsPerBottle","NEONDREX37168","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.121477832512315
"D19","CARI","CARI.AOS.S2",2016-08-23 20:00:00,"CARI.20160823.SESTON",1015,"cell density",369.9,"cellsPerBottle","NEONDREX55002","CARI.20160823",2016-08-23,2016,"run","seston",NA,5000,980,20,NA,"cobble",0.364433497536946
