"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2"
"POSE.20170717.SURBER.4","D02","POSE",2017-07-17 13:10:00,8,"THISP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Thienemanniella","Thienemanniella sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,86.0215053763441,"count per square meter","midges",5,"cg",NA
"POSE.20170717.SURBER.1","D02","POSE",2017-07-17 13:10:00,8,"ACRSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Perlidae","Acroneuriinae","Acroneuriini","Acroneuria","Acroneuria sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,86.0215053763441,"count per square meter","Acroneuria",0,"prd",NA
"POSE.20170717.SURBER.1","D02","POSE",2017-07-17 13:10:00,8,"CORSP19","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Corynoneura","Corynoneura sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,86.0215053763441,"count per square meter","midges",4,"cg",NA
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,3,"EPHSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemerellidae",NA,NA,NA,"Ephemerellidae sp.","family","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,2,"cg",NA
"POSE.20170717.HESS.2","D02","POSE",2017-07-17 13:10:00,4,"PARSP33","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Paratendipes","Paratendipes sp.","genus","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,46.5116279069767,"count per square meter","midges",6,"cg",NA
"POSE.20170717.SURBER.5","D02","POSE",2017-07-17 13:10:00,6,"DOLSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Philopotamidae","Philopotaminae",NA,"Dolophilodes","Dolophilodes sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter","Dolophilodes",0,"cf",NA
"POSE.20170717.SURBER.1","D02","POSE",2017-07-17 13:10:00,24,"SPESP5","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Sperchontidae",NA,NA,"Sperchonopsis","Sperchonopsis sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,258.064516129032,"count per square meter","Sperchonopsis",8,"prd",NA
"POSE.20170717.HESS.1","D02","POSE",2017-07-17 13:10:00,2,"CRYSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Cryptochironomus","Cryptochironomus sp.","genus","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,23.2558139534884,"count per square meter",NA,8,"prd",NA
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,3,"MACTER","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Maccaffertium","Maccaffertium terminatum","species","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"scr",NA
"POSE.20170717.HESS.1","D02","POSE",2017-07-17 13:10:00,5,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,58.1395348837209,"count per square meter",NA,5,"cg",NA
"POSE.20170717.HESS.3","D02","POSE",2017-07-17 13:10:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,34.8837209302326,"count per square meter","segmented_worms",8,"cg",NA
"POSE.20170717.HESS.3","D02","POSE",2017-07-17 13:10:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,34.8837209302326,"count per square meter","segmented_worms",10,"cg",NA
"POSE.20170717.HESS.3","D02","POSE",2017-07-17 13:10:00,3,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,34.8837209302326,"count per square meter","segmented_worms",10,"cg",NA
"POSE.20170717.SURBER.5","D02","POSE",2017-07-17 13:10:00,20,"OPTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Optioservus","Optioservus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,215.05376344086,"count per square meter","Optioservus",4,"scr","cg"
"POSE.20170717.SURBER.5","D02","POSE",2017-07-17 13:10:00,20,"OPTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Optioservus","Optioservus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,215.05376344086,"count per square meter","Optioservus",4,"scr","cg"
"POSE.20170717.SURBER.5","D02","POSE",2017-07-17 13:10:00,20,"OPTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Optioservus","Optioservus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,215.05376344086,"count per square meter","Optioservus_trivittatus",4,"scr","cg"
"POSE.20170717.SURBER.2","D02","POSE",2017-07-17 13:10:00,8,"MACSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Maccaffertium","Maccaffertium sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,86.0215053763441,"count per square meter","Maccaffertium",2,"scr","cg"
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,24,"HYDSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydroptilidae",NA,NA,NA,"Hydroptilidae sp.","family","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,258.064516129032,"count per square meter","unknown_hydroptilid",2,"scr",NA
"POSE.20170717.HESS.1","D02","POSE",2017-07-17 13:10:00,1,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,11.6279069767442,"count per square meter",NA,6,"cf",NA
"POSE.20170717.HESS.3","D02","POSE",2017-07-17 13:10:00,2,"CRYSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Cryptochironomus","Cryptochironomus sp.","genus","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,23.2558139534884,"count per square meter",NA,8,"prd",NA
"POSE.20170717.SURBER.5","D02","POSE",2017-07-17 13:10:00,3,"BRISP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Brillia","Brillia sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter","midges",6,"cg",NA
"POSE.20170717.SURBER.4","D02","POSE",2017-07-17 13:10:00,6,"CHESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Cheumatopsyche","Cheumatopsyche sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter","Cheumatopsyche",5,"cf",NA
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,3,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cf",NA
"POSE.20170717.SURBER.2","D02","POSE",2017-07-17 13:10:00,3,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,3,"sh",NA
"POSE.20170717.HESS.2","D02","POSE",2017-07-17 13:10:00,8,"CAPSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Capniidae",NA,NA,NA,"Capniidae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,93.0232558139535,"count per square meter",NA,3,"sh",NA
"POSE.20170717.SURBER.5","D02","POSE",2017-07-17 13:10:00,23,"HYDSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae",NA,NA,NA,"Hydropsychidae sp.","family","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,247.311827956989,"count per square meter",NA,5,"cf",NA
"POSE.20170717.SURBER.1","D02","POSE",2017-07-17 13:10:00,8,"SPESP4","Arthropoda","Chelicerata","Arachnida","Acari","Trombidiformes","Sperchontidae",NA,NA,"Sperchon","Sperchon sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,86.0215053763441,"count per square meter","Sperchon",8,"prd",NA
"POSE.20170717.SURBER.1","D02","POSE",2017-07-17 13:10:00,24,"CHESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Cheumatopsyche","Cheumatopsyche sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,258.064516129032,"count per square meter","Cheumatopsyche",5,"cf",NA
"POSE.20170717.SURBER.1","D02","POSE",2017-07-17 13:10:00,40,"ANTSP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Limoniini","Antocha","Antocha sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,430.10752688172,"count per square meter","Antocha",3,"cg",NA
"POSE.20170717.HESS.3","D02","POSE",2017-07-17 13:10:00,1,"PHASP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Phaenopsectra","Phaenopsectra sp.","genus","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,11.6279069767442,"count per square meter","midges",7,"scr","cg"
"POSE.20170717.SURBER.1","D02","POSE",2017-07-17 13:10:00,8,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,86.0215053763441,"count per square meter",NA,6,"cg",NA
"POSE.20170717.SURBER.1","D02","POSE",2017-07-17 13:10:00,24,"LEPSP4","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Leptophlebiidae",NA,NA,NA,"Leptophlebiidae sp.","family","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,258.064516129032,"count per square meter",NA,4,"cg",NA
"POSE.20170717.SURBER.2","D02","POSE",2017-07-17 13:10:00,3,"RHESP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Rheocricotopus","Rheocricotopus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cg",NA
"POSE.20170717.SURBER.4","D02","POSE",2017-07-17 13:10:00,5,"ANTSP9","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Limoniini","Antocha","Antocha sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,53.7634408602151,"count per square meter","Antocha",3,"cg",NA
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,9,"MACSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Maccaffertium","Maccaffertium sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,96.7741935483871,"count per square meter","Maccaffertium",2,"scr","cg"
"POSE.20170717.SURBER.1","D02","POSE",2017-07-17 13:10:00,8,"MACSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Maccaffertium","Maccaffertium sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,86.0215053763441,"count per square meter","Maccaffertium",2,"scr","cg"
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,6,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter",NA,7,"cf",NA
"POSE.20170717.SURBER.2","D02","POSE",2017-07-17 13:10:00,21,"BRASP9","Annelida","Clitellata","Clitellata","Oligochaeta","Branchiobdellida","Branchiobdellidae",NA,NA,NA,"Branchiobdellidae sp.","family","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,225.806451612903,"count per square meter",NA,6,"cg",NA
"POSE.20170717.HESS.1","D02","POSE",2017-07-17 13:10:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,11.6279069767442,"count per square meter","segmented_worms",8,"cg",NA
"POSE.20170717.HESS.1","D02","POSE",2017-07-17 13:10:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,11.6279069767442,"count per square meter","segmented_worms",10,"cg",NA
"POSE.20170717.HESS.1","D02","POSE",2017-07-17 13:10:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,11.6279069767442,"count per square meter","segmented_worms",10,"cg",NA
"POSE.20170717.HESS.1","D02","POSE",2017-07-17 13:10:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,11.6279069767442,"count per square meter","segmented_worms",8,"cg",NA
"POSE.20170717.HESS.1","D02","POSE",2017-07-17 13:10:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,11.6279069767442,"count per square meter","segmented_worms",10,"cg",NA
"POSE.20170717.HESS.1","D02","POSE",2017-07-17 13:10:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,11.6279069767442,"count per square meter","segmented_worms",10,"cg",NA
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,3,"EPOSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Epoicocladius","Epoicocladius sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"cg",NA
"POSE.20170717.SURBER.2","D02","POSE",2017-07-17 13:10:00,16,"LEUSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae","Leuctrinae",NA,"Leuctra","Leuctra sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,172.043010752688,"count per square meter","Leuctra",0,"sh","cg"
"POSE.20170717.SURBER.2","D02","POSE",2017-07-17 13:10:00,5,"EPHSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Ephemeridae",NA,NA,NA,"Ephemeridae sp.","family","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,53.7634408602151,"count per square meter",NA,2,"cg",NA
"POSE.20170717.SURBER.5","D02","POSE",2017-07-17 13:10:00,3,"LEUSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae","Leuctrinae",NA,"Leuctra","Leuctra sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter","Leuctra",0,"sh","cg"
"POSE.20170717.SURBER.4","D02","POSE",2017-07-17 13:10:00,1,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,7,"cf",NA
"POSE.20170717.HESS.2","D02","POSE",2017-07-17 13:10:00,31,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,360.46511627907,"count per square meter","segmented_worms",8,"cg",NA
"POSE.20170717.HESS.2","D02","POSE",2017-07-17 13:10:00,31,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,360.46511627907,"count per square meter","segmented_worms",10,"cg",NA
"POSE.20170717.HESS.2","D02","POSE",2017-07-17 13:10:00,31,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,360.46511627907,"count per square meter","segmented_worms",10,"cg",NA
"POSE.20170717.SURBER.2","D02","POSE",2017-07-17 13:10:00,3,"BAESP","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,NA,"Baetidae sp.","family","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,6,"cg",NA
"POSE.20170717.SURBER.5","D02","POSE",2017-07-17 13:10:00,23,"LEUSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae","Leuctrinae",NA,"Leuctra","Leuctra sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,247.311827956989,"count per square meter","Leuctra",0,"sh","cg"
"POSE.20170717.SURBER.4","D02","POSE",2017-07-17 13:10:00,1,"CHESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Cheumatopsyche","Cheumatopsyche sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,10.752688172043,"count per square meter","Cheumatopsyche",5,"cf",NA
"POSE.20170717.SURBER.4","D02","POSE",2017-07-17 13:10:00,1,"LIMSP21","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae","Limoniinae","Eriopterini","Limnophila","Limnophila sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,10.752688172043,"count per square meter",NA,3,"prd",NA
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,3,"LYPDIV","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Psychomyiidae","Psychomyiinae",NA,"Lype","Lype diversa","species","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,2,"scr",NA
"POSE.20170717.SURBER.5","D02","POSE",2017-07-17 13:10:00,3,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,5,"cg",NA
"POSE.20170717.SURBER.2","D02","POSE",2017-07-17 13:10:00,3,"POLAVI","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum aviceps","species","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,4,"sh",NA
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,3,"PARSP26","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Parametriocnemus","Parametriocnemus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter","midges",5,"cg",NA
"POSE.20170717.SURBER.4","D02","POSE",2017-07-17 13:10:00,4,"CHESP5","Arthropoda","Hexapoda","Insecta","Pterygota","Trichoptera","Hydropsychidae","Hydropsychinae",NA,"Cheumatopsyche","Cheumatopsyche sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,43.010752688172,"count per square meter","Cheumatopsyche",5,"cf",NA
"POSE.20170717.SURBER.2","D02","POSE",2017-07-17 13:10:00,3,"DASSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Dasyheleinae",NA,"Dasyhelea","Dasyhelea sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter","Dasyhelea",6,"cg","scr"
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,6,"LEUSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae","Leuctrinae",NA,"Leuctra","Leuctra sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter","Leuctra",0,"sh","cg"
"POSE.20170717.SURBER.2","D02","POSE",2017-07-17 13:10:00,8,"LEUSP8","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Leuctridae","Leuctrinae",NA,"Leuctra","Leuctra sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,86.0215053763441,"count per square meter","Leuctra",0,"sh","cg"
"POSE.20170717.SURBER.5","D02","POSE",2017-07-17 13:10:00,6,"OPTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Optioservus","Optioservus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter","Optioservus",4,"scr","cg"
"POSE.20170717.SURBER.5","D02","POSE",2017-07-17 13:10:00,6,"OPTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Optioservus","Optioservus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter","Optioservus",4,"scr","cg"
"POSE.20170717.SURBER.5","D02","POSE",2017-07-17 13:10:00,6,"OPTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Optioservus","Optioservus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter","Optioservus_trivittatus",4,"scr","cg"
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,3,"NEMSP5","Arthropoda","Hexapoda","Insecta","Pterygota","Plecoptera","Nemouridae",NA,NA,NA,"Nemouridae sp.","family","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,32.258064516129,"count per square meter",NA,2,"sh",NA
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,15,"OPTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Optioservus","Optioservus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,161.290322580645,"count per square meter","Optioservus",4,"scr","cg"
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,15,"OPTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Optioservus","Optioservus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,161.290322580645,"count per square meter","Optioservus",4,"scr","cg"
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,15,"OPTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Optioservus","Optioservus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,161.290322580645,"count per square meter","Optioservus_trivittatus",4,"scr","cg"
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,6,"OPTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Optioservus","Optioservus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter","Optioservus",4,"scr","cg"
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,6,"OPTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Optioservus","Optioservus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter","Optioservus",4,"scr","cg"
"POSE.20170717.SURBER.3","D02","POSE",2017-07-17 13:10:00,6,"OPTSP","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Elmidae","Elminae","Elmini","Optioservus","Optioservus sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,64.5161290322581,"count per square meter","Optioservus_trivittatus",4,"scr","cg"
"POSE.20170717.SURBER.4","D02","POSE",2017-07-17 13:10:00,1,"DIPHAG","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Baetidae",NA,NA,"Diphetor","Diphetor hageni","species","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,10.752688172043,"count per square meter","Diphetor_hageni",6,"cg",NA
"POSE.20170717.HESS.1","D02","POSE",2017-07-17 13:10:00,1,"TANSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Tanytarsus","Tanytarsus sp.","genus","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,11.6279069767442,"count per square meter",NA,6,"cf",NA
"POSE.20170717.SURBER.1","D02","POSE",2017-07-17 13:10:00,8,"MACSP11","Arthropoda","Hexapoda","Insecta","Pterygota","Ephemeroptera","Heptageniidae",NA,NA,"Maccaffertium","Maccaffertium sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,86.0215053763441,"count per square meter","Maccaffertium",2,"scr","cg"
"POSE.20170717.SURBER.4","D02","POSE",2017-07-17 13:10:00,1,"NIGSP","Arthropoda","Hexapoda","Insecta","Pterygota","Megaloptera","Corydalidae","Chauliodinae",NA,"Nigronia","Nigronia sp.","genus","POSE.20170717",2017-07-17,2017,"riffle","surber",0.093,10.752688172043,"count per square meter","Nigronia",4,"prd",NA
"POSE.20170717.HESS.1","D02","POSE",2017-07-17 13:10:00,1,"PENSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini",NA,"Pentaneurini sp.","tribe","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,11.6279069767442,"count per square meter",NA,6,"prd",NA
"POSE.20170717.HESS.3","D02","POSE",2017-07-17 13:10:00,1,"PARNIG","Arthropoda",NA,"Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Paralauterborniella","Paralauterborniella nigrohalteralis","species","POSE.20170717",2017-07-17,2017,"pool","hess",0.086,11.6279069767442,"count per square meter",NA,8,"cg",NA
