"date","year","season","sampleTime","location","habitat","sampleID","labelColor","microhabitat","acceptedTaxonID","taxonRank","scientificName","phylum","subphylum","class","order","family","subfamily","tribe","genus","species","organism_aggr","notes","number","tolerance","FFG","FFG2","Habit","Habit2","num_quads","depth","per_sediment","per_rock","per_organic","sky","startTime","endTime","lat","long","alt","pH","wTemp","DO","turb","cond","benthicArea","inv.dens","mon.precip","mon.ADD","mean.discharge","median.discharge","mean.gh","median.gh"
2019-05-28,"2019","Summer","Summer 2019","Downstream","Riffle","01DRSU19","Lavender","DFR","SPINIK","species","Spirosperma nikolskyi","Annelida",NA,"Clitellata","Tubificida","Naididae",NA,NA,"Spirosperma","nikolskyi","segmented_worms","the dirty one",1,6,"cg",NA,"bur",NA,2,22.5,5,94,1,"cloudy/rainy",10:19:00,11:05:00,42.3151,-72.641135,62,7.48,17,10.23,6.75,127.4,0.5,2,69.8,384.75,69.5677083333333,66.6,6.17375,6.15
2019-05-28,"2019","Summer","Summer 2019","Downstream","Riffle","01DRSU19","Lavender","DM","STESP6","genus","Stenelmis sp.","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,NA,"Stenelmis","decorata","Stenelmis","adults",2,5,"scr","cg","clg",NA,2,22.75,20,78,2,"cloudy/rainy",12:08:00,12:30:00,42.315075,-72.641115,63,7.47,16.9,10.295,9.9,128.55,0.5,4,69.8,384.75,69.5677083333333,66.6,6.17375,6.15
2019-05-28,"2019","Summer","Summer 2019","Downstream","Riffle","01DRSU19","Lavender","DM","STESP6","genus","Stenelmis sp.","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,NA,"Stenelmis","decorata","Stenelmis","larvae",2,5,"scr","cg","clg",NA,2,22.75,20,78,2,"cloudy/rainy",12:08:00,12:30:00,42.315075,-72.641115,63,7.47,16.9,10.295,9.9,128.55,0.5,4,69.8,384.75,69.5677083333333,66.6,6.17375,6.15
2019-05-28,"2019","Summer","Summer 2019","Downstream","Riffle","01DRSU19","Lavender","DSH","STESP6","genus","Stenelmis sp.","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,NA,"Stenelmis","decorata","Stenelmis","adult",1,5,"scr","cg","clg",NA,2,19.25,17.5,79,3.5,"cloudy/rainy",11:05:00,11:36:00,42.31507,-72.640965,71,7.475,17.1,10.275,10.25,126.65,0.5,2,69.8,384.75,69.5677083333333,66.6,6.17375,6.15
2019-05-28,"2019","Summer","Summer 2019","Downstream","Riffle","01DRSU19","Lavender","DSP","STESP6","genus","Stenelmis sp.","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,NA,"Stenelmis","decorata","Stenelmis","adult",1,5,"scr","cg","clg",NA,2,16.75,7.5,91,1.5,"cloudy/rainy",11:36:00,12:08:00,42.33036,-72.64107,37,7.49,16.9,10.315,7.65,127.325,0.5,2,69.8,384.75,69.5677083333333,66.6,6.17375,6.15
2019-05-28,"2019","Summer","Summer 2019","Downstream","Riffle","01DRSU19","Lavender","DFR","STESP6","genus","Stenelmis sp.","Arthropoda","Hexapoda","Insecta","Coleoptera","Elmidae",NA,NA,"Stenelmis",NA,"Stenelmis",NA,1,5,"scr","cg","clg",NA,2,22.5,5,94,1,"cloudy/rainy",10:19:00,11:05:00,42.3151,-72.641135,62,7.48,17,10.23,6.75,127.4,0.5,2,69.8,384.75,69.5677083333333,66.6,6.17375,6.15
2019-05-28,"2019","Summer","Summer 2019","Downstream","Riffle","01DRSU19","Lavender","DFR","STYHER","species","Stylodrilus heringianus","Annelida",NA,"Clitellata","Lumbriculida","Lumbriculidae",NA,NA,"Stylodrilus","heringianus","segmented_worms",NA,1,5,"cg",NA,"bur",NA,2,22.5,5,94,1,"cloudy/rainy",10:19:00,11:05:00,42.3151,-72.641135,62,7.48,17,10.23,6.75,127.4,0.5,2,69.8,384.75,69.5677083333333,66.6,6.17375,6.15
2019-05-28,"2019","Summer","Summer 2019","Downstream","Riffle","01DRSU19","Lavender","DSH","STYHER","species","Stylodrilus heringianus","Annelida",NA,"Clitellata","Lumbriculida","Lumbriculidae",NA,NA,"Stylodrilus","heringianus","segmented_worms",NA,1,5,"cg",NA,"bur",NA,2,19.25,17.5,79,3.5,"cloudy/rainy",11:05:00,11:36:00,42.31507,-72.640965,71,7.475,17.1,10.275,10.25,126.65,0.5,2,69.8,384.75,69.5677083333333,66.6,6.17375,6.15
2019-05-28,"2019","Summer","Summer 2019","Downstream","Riffle","01DRSU19","Lavender","DSH","TAESP3","genus","Taeniopteryx sp.","Arthropoda","Hexapoda","Insecta","Plecoptera","Taeniopterygidae",NA,NA,"Taeniopteryx",NA,"Taeniopteryx",NA,1,2,"sh","cg","spr","clg",2,19.25,17.5,79,3.5,"cloudy/rainy",11:05:00,11:36:00,42.31507,-72.640965,71,7.475,17.1,10.275,10.25,126.65,0.5,2,69.8,384.75,69.5677083333333,66.6,6.17375,6.15
2019-05-28,"2019","Summer","Summer 2019","Downstream","Riffle","01DRSU19","Lavender","DSH","TESSP1","genus","Testudacarus sp.","Arthropoda","Chelicerata","Arachnida","Trombidiformes","Torrenticolidae",NA,NA,"Testudacarus",NA,"Testudacarus",NA,1,5,"prd",NA,"sw",NA,2,19.25,17.5,79,3.5,"cloudy/rainy",11:05:00,11:36:00,42.31507,-72.640965,71,7.475,17.1,10.275,10.25,126.65,0.5,2,69.8,384.75,69.5677083333333,66.6,6.17375,6.15
2019-05-28,"2019","Summer","Summer 2019","Downstream","Riffle","01DRSU19","Lavender","DSH","TORSP6","genus","Torrenticola sp.","Arthropoda","Chelicerata","Arachnida","Trombidiformes","Torrenticolidae",NA,NA,"Torrenticola",NA,"Torrenticola",NA,2,5,"prd",NA,"spr",NA,2,19.25,17.5,79,3.5,"cloudy/rainy",11:05:00,11:36:00,42.31507,-72.640965,71,7.475,17.1,10.275,10.25,126.65,0.5,4,69.8,384.75,69.5677083333333,66.6,6.17375,6.15
2019-05-28,"2019","Summer","Summer 2019","Downstream","Riffle","01DRSU19","Lavender","DSR","TORSP6","genus","Torrenticola sp.","Arthropoda","Chelicerata","Arachnida","Trombidiformes","Torrenticolidae",NA,NA,"Torrenticola",NA,"Torrenticola",NA,1,5,"prd",NA,"spr",NA,2,22.5,9.5,89.5,1,"cloudy/rainy",09:40:00,10:19:00,42.31493,-72.641015,45.5,7.46,16.9,10.1,6.95,128.05,0.5,2,69.8,384.75,69.5677083333333,66.6,6.17375,6.15
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USH","ACETUR","species","Acentrella turbida","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Baetidae",NA,NA,"Acentrella","turbida","Acentrella",NA,1,4,"cg",NA,"sw","clg",2,42.75,20.5,79.5,0,"cloudy",11:20:00,11:45:00,42.32038,-72.653755,50.5,7.575,13.5,NA,6.55,107.85,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USU","ACETUR","species","Acentrella turbida","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Baetidae",NA,NA,"Acentrella","turbida","Acentrella",NA,2,4,"cg",NA,"sw","clg",2,24.15,10,89,1,"cloudy",11:45:00,12:05:00,42.32038,-72.653535,65,7.57,13.5,NA,5.1,107.7,0.5,4,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UFR","ANTSP9","genus","Antocha sp.","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,NA,"Antocha",NA,"Antocha","pupa",1,3,"cg",NA,"clg",NA,2,38.15,17.5,81,1.5,"cloudy",10:14:00,10:40:00,42.31933,-72.65465,51,7.545,13.3,11.105,4.35,120.8,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USU","ANTSP9","genus","Antocha sp.","Arthropoda","Hexapoda","Insecta","Diptera","Tipulidae",NA,NA,"Antocha",NA,"Antocha","pupa",1,3,"cg",NA,"clg",NA,2,24.15,10,89,1,"cloudy",11:45:00,12:05:00,42.32038,-72.653535,65,7.57,13.5,NA,5.1,107.7,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USR","APASP2","genus","Apatania sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Apataniidae",NA,NA,"Apatania",NA,"Apatania","larvae",1,3,"scr","cg","clg","cli",2,34,15,77.5,7.5,"cloudy",09:41:00,10:14:00,42.319245,-72.654875,55.5,7.52,13.2,11.02,6.4,120.15,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USH","ATTSP","genus","Attenella sp.","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Ephemerellidae",NA,NA,"Attenella",NA,"Attenella",NA,1,1,"cg",NA,"clg",NA,2,42.75,20.5,79.5,0,"cloudy",11:20:00,11:45:00,42.32038,-72.653755,50.5,7.575,13.5,NA,6.55,107.85,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UM","BAESP2","genus","Baetis sp.","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Baetidae",NA,NA,"Baetis",NA,"Baetis",NA,1,4,"cg","scr","sw","clg",2,29.75,27,72.5,0.5,"cloudy",10:40:00,11:20:00,42.31936,-72.65479,71.5,7.555,13.4,NA,6.6,116.8,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USU","BLESP1","genus","Blepharicera sp.","Arthropoda","Hexapoda","Insecta","Diptera","Blepharicera",NA,NA,"Blepharicera","macquart","Blepharicera","Suction worms",1,0,"scr",NA,"clg",NA,2,24.15,10,89,1,"cloudy",11:45:00,12:05:00,42.32038,-72.653535,65,7.57,13.5,NA,5.1,107.7,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USU","BLESP1","genus","Blepharicera sp.","Arthropoda","Hexapoda","Insecta","Diptera","Blepharicera",NA,NA,"Blepharicera","macquart","Blepharicera","Suction worms",1,0,"scr",NA,"clg",NA,2,24.15,10,89,1,"cloudy",11:45:00,12:05:00,42.32038,-72.653535,65,7.57,13.5,NA,5.1,107.7,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USH","BOTVEJ","species","Bothrioneurum vejdovskyanum","Annelida",NA,"Clitellata","Tubificida","Naididae",NA,NA,"Bothrioneurum","vejdovskyanum","segmented_worms",NA,1,7,"cg",NA,"bur",NA,2,42.75,20.5,79.5,0,"cloudy",11:20:00,11:45:00,42.32038,-72.653755,50.5,7.575,13.5,NA,6.55,107.85,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USR","CAESP4","genus","Caecidotea sp.","Arthropoda","Crustacea","Malacostraca","Isopoda","Asellidae",NA,NA,"Caecidotea",NA,"Caecidotea",NA,1,8,"cg","sh","spr","bur",2,34,15,77.5,7.5,"cloudy",09:41:00,10:14:00,42.319245,-72.654875,55.5,7.52,13.2,11.02,6.4,120.15,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UFR","CERBRO","species","Ceratopsyche bronta","Arthropoda","Hexapoda","Insecta","Trichoptera","Hydropsychidae",NA,NA,"Hydropsyche","bronta","Hydropsyche",NA,1,6,"cf","om","clg",NA,2,38.15,17.5,81,1.5,"cloudy",10:14:00,10:40:00,42.31933,-72.65465,51,7.545,13.3,11.105,4.35,120.8,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UM","CERMOR","species","Ceratopsyche morosa","Arthropoda","Hexapoda","Insecta","Trichoptera","Hydropsychidae",NA,NA,"Hydropsyche","morosa","Hydropsyche",NA,1,6,"cf","om","clg",NA,2,29.75,27,72.5,0.5,"cloudy",10:40:00,11:20:00,42.31936,-72.65479,71.5,7.555,13.4,NA,6.6,116.8,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USU","CERSP11","species","Ceratopsyche sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Hydropsychidae",NA,NA,"Hydropsyche",NA,"Hydropsyche","snail like shell",1,6,"cf","om","clg",NA,2,24.15,10,89,1,"cloudy",11:45:00,12:05:00,42.32038,-72.653535,65,7.57,13.5,NA,5.1,107.7,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UFR","CHESP5","genus","Cheumatopsyche sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Hydropsychidae",NA,NA,"Cheumatopsyche",NA,"Cheumatopsyche",NA,1,5,"cf",NA,"clg",NA,2,38.15,17.5,81,1.5,"cloudy",10:14:00,10:40:00,42.31933,-72.65465,51,7.545,13.3,11.105,4.35,120.8,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UM","CHESP5","genus","Cheumatopsyche sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Hydropsychidae",NA,NA,"Cheumatopsyche",NA,"Cheumatopsyche",NA,1,5,"cf",NA,"clg",NA,2,29.75,27,72.5,0.5,"cloudy",10:40:00,11:20:00,42.31936,-72.65479,71.5,7.555,13.4,NA,6.6,116.8,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USH","CHESP5","genus","Cheumatopsyche sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Hydropsychidae",NA,NA,"Cheumatopsyche",NA,"Cheumatopsyche","mask around eyes",1,5,"cf",NA,"clg",NA,2,42.75,20.5,79.5,0,"cloudy",11:20:00,11:45:00,42.32038,-72.653755,50.5,7.575,13.5,NA,6.55,107.85,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USR","CHESP5","genus","Cheumatopsyche sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Hydropsychidae",NA,NA,"Cheumatopsyche",NA,"Cheumatopsyche","pupa",1,5,"cf",NA,"clg",NA,2,34,15,77.5,7.5,"cloudy",09:41:00,10:14:00,42.319245,-72.654875,55.5,7.52,13.2,11.02,6.4,120.15,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USU","CHESP5","genus","Cheumatopsyche sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Hydropsychidae",NA,NA,"Cheumatopsyche",NA,"Cheumatopsyche",NA,2,5,"cf",NA,"clg",NA,2,24.15,10,89,1,"cloudy",11:45:00,12:05:00,42.32038,-72.653535,65,7.57,13.5,NA,5.1,107.7,0.5,4,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UFR","DANSP1","genus","Dannella sp.","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Ephemerellidae",NA,NA,"Dannella",NA,"Dannella",NA,1,2,"cg",NA,"clg","spr",2,38.15,17.5,81,1.5,"cloudy",10:14:00,10:40:00,42.31933,-72.65465,51,7.545,13.3,11.105,4.35,120.8,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USR","DANSP1","genus","Dannella sp.","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Ephemerellidae",NA,NA,"Dannella","simplex","Dannella",NA,3,2,"cg",NA,"clg","spr",2,34,15,77.5,7.5,"cloudy",09:41:00,10:14:00,42.319245,-72.654875,55.5,7.52,13.2,11.02,6.4,120.15,0.5,6,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UM","DRUSP","genus","Drunella sp.","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Ephemerellidae",NA,NA,"Drunella","walkeri","Drunella",NA,1,0,"scr",NA,"clg","spr",2,29.75,27,72.5,0.5,"cloudy",10:40:00,11:20:00,42.31936,-72.65479,71.5,7.555,13.4,NA,6.6,116.8,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USH","EPEVIT","species","Epeorus vitreus","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Heptageniidae",NA,NA,"Epeorus","vitreus","Epeorus",NA,1,0,"scr","cg","clg",NA,2,42.75,20.5,79.5,0,"cloudy",11:20:00,11:45:00,42.32038,-72.653755,50.5,7.575,13.5,NA,6.55,107.85,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USU","EPEVIT","species","Epeorus vitreus","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Heptageniidae",NA,NA,"Epeorus","vitreus","Epeorus",NA,2,0,"scr","cg","clg",NA,2,24.15,10,89,1,"cloudy",11:45:00,12:05:00,42.32038,-72.653535,65,7.57,13.5,NA,5.1,107.7,0.5,4,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UFR","EPHDOR","speciesGroup","Ephemerella dorothea/excrucians","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Ephemerellidae",NA,NA,"Ephemerella","dorothea","Ephemerella",NA,1,1,"cg","scr","clg","sw",2,38.15,17.5,81,1.5,"cloudy",10:14:00,10:40:00,42.31933,-72.65465,51,7.545,13.3,11.105,4.35,120.8,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UM","EPHDOR","speciesGroup","Ephemerella dorothea/excrucians","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Ephemerellidae",NA,NA,"Ephemerella","dorothea","Ephemerella",NA,7,1,"cg","scr","clg","sw",2,29.75,27,72.5,0.5,"cloudy",10:40:00,11:20:00,42.31936,-72.65479,71.5,7.555,13.4,NA,6.6,116.8,0.5,14,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USU","EPHDOR","speciesGroup","Ephemerella dorothea/excrucians","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Ephemerellidae",NA,NA,"Ephemerella","dorothea","Ephemerella",NA,6,1,"cg","scr","clg","sw",2,24.15,10,89,1,"cloudy",11:45:00,12:05:00,42.32038,-72.653535,65,7.57,13.5,NA,5.1,107.7,0.5,12,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UM","EUKSP","genus","Eukiefferiella sp.","Arthropoda","Hexapoda","Insecta","Diptera","Chironomidae","Orthocladiinae",NA,"Eukiefferiella",NA,"midges",NA,4,5,"cg","om","spr",NA,2,29.75,27,72.5,0.5,"cloudy",10:40:00,11:20:00,42.31936,-72.65479,71.5,7.555,13.4,NA,6.6,116.8,0.5,8,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USH","GLOSP1","family","Glossosomatidae sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Glossosomatidae",NA,NA,NA,NA,"unknown_glossosomatid","pupa",3,1,"scr",NA,"clg",NA,2,42.75,20.5,79.5,0,"cloudy",11:20:00,11:45:00,42.32038,-72.653755,50.5,7.575,13.5,NA,6.55,107.85,0.5,6,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USU","GLOSP3","genus","Glossosoma sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Glossosomatidae",NA,NA,"Glossosoma",NA,"Glossosoma",NA,2,0,"scr",NA,"clg",NA,2,24.15,10,89,1,"cloudy",11:45:00,12:05:00,42.32038,-72.653535,65,7.57,13.5,NA,5.1,107.7,0.5,4,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USU","HYDSP23","genus","Hydropsyche sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Hydropsychidae",NA,NA,"Hydropsyche",NA,"Hydropsyche","snail like shell",1,6,"cf","om","clg",NA,2,24.15,10,89,1,"cloudy",11:45:00,12:05:00,42.32038,-72.653535,65,7.57,13.5,NA,5.1,107.7,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UFR","LEUSP7","genus","Leucrocuta sp.","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Heptageniidae",NA,NA,"Leucrocuta",NA,"Leucrocuta",NA,9,1,"scr","cg","clg",NA,2,38.15,17.5,81,1.5,"cloudy",10:14:00,10:40:00,42.31933,-72.65465,51,7.545,13.3,11.105,4.35,120.8,0.5,18,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USH","LEUSP7","genus","Leucrocuta sp.","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Heptageniidae",NA,NA,"Leucrocuta",NA,"Leucrocuta",NA,1,1,"scr","cg","clg",NA,2,42.75,20.5,79.5,0,"cloudy",11:20:00,11:45:00,42.32038,-72.653755,50.5,7.575,13.5,NA,6.55,107.85,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USR","LEUSP7","genus","Leucrocuta sp.","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Heptageniidae",NA,NA,"Leucrocuta",NA,"Leucrocuta",NA,3,1,"scr","cg","clg",NA,2,34,15,77.5,7.5,"cloudy",09:41:00,10:14:00,42.319245,-72.654875,55.5,7.52,13.2,11.02,6.4,120.15,0.5,6,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UFR","LUMVAR","species","Lumbriculus variegatus","Annelida",NA,"Clitellata","Lumbriculida","Lumbriculidae",NA,NA,"Lumbriculus","variegatus","segmented_worms",NA,1,5,"cg",NA,"bur",NA,2,38.15,17.5,81,1.5,"cloudy",10:14:00,10:40:00,42.31933,-72.65465,51,7.545,13.3,11.105,4.35,120.8,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UFR","MACSP11","genus","Maccaffertium sp.","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Heptageniidae",NA,NA,"Maccaffertium",NA,"Maccaffertium",NA,10,2,"scr","cg","clg",NA,2,38.15,17.5,81,1.5,"cloudy",10:14:00,10:40:00,42.31933,-72.65465,51,7.545,13.3,11.105,4.35,120.8,0.5,20,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UM","MACSP11","genus","Maccaffertium sp.","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Heptageniidae",NA,NA,"Maccaffertium",NA,"Maccaffertium",NA,1,2,"scr","cg","clg",NA,2,29.75,27,72.5,0.5,"cloudy",10:40:00,11:20:00,42.31936,-72.65479,71.5,7.555,13.4,NA,6.6,116.8,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USR","MACSP11","genus","Maccaffertium sp.","Arthropoda","Hexapoda","Insecta","Ephemeroptera","Heptageniidae",NA,NA,"Maccaffertium",NA,"Maccaffertium",NA,4,2,"scr","cg","clg",NA,2,34,15,77.5,7.5,"cloudy",09:41:00,10:14:00,42.319245,-72.654875,55.5,7.52,13.2,11.02,6.4,120.15,0.5,8,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","UFR","NEOSP13","genus","Neophylax sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Uenoidae",NA,NA,"Neophylax",NA,"Neophylax",NA,1,3,"scr",NA,"clg",NA,2,38.15,17.5,81,1.5,"cloudy",10:14:00,10:40:00,42.31933,-72.65465,51,7.545,13.3,11.105,4.35,120.8,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USH","NEOSP13","genus","Neophylax sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Uenoidae",NA,NA,"Neophylax",NA,"Neophylax",NA,11,3,"scr",NA,"clg",NA,2,42.75,20.5,79.5,0,"cloudy",11:20:00,11:45:00,42.32038,-72.653755,50.5,7.575,13.5,NA,6.55,107.85,0.5,22,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USR","NEOSP13","genus","Neophylax sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Uenoidae",NA,NA,"Neophylax",NA,"Neophylax",NA,1,3,"scr",NA,"clg",NA,2,34,15,77.5,7.5,"cloudy",09:41:00,10:14:00,42.319245,-72.654875,55.5,7.52,13.2,11.02,6.4,120.15,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
2019-05-30,"2019","Summer","Summer 2019","Upstream","Riffle","01URSU19","Orange","USU","NEOSP13","genus","Neophylax sp.","Arthropoda","Hexapoda","Insecta","Trichoptera","Uenoidae",NA,NA,"Neophylax",NA,"Neophylax",NA,1,3,"scr",NA,"clg",NA,2,24.15,10,89,1,"cloudy",11:45:00,12:05:00,42.32038,-72.653535,65,7.57,13.5,NA,5.1,107.7,0.5,2,75.9,396.65,86.8270833333333,85.1,6.31260416666667,6.3
