"sampleID","domainID","siteID","collectDate","estimatedTotalCount","acceptedTaxonID","phylum","subphylum","class","subclass","order","family","subfamily","tribe","genus","scientificName","taxonRank","eventID","date","year","habitatType","samplerType","benthicArea","inv_dens","inv_dens_unit","organism_aggr","tolerance","FFG","FFG2"
"ARIK.20171010.KICKNET.5","D10","ARIK",2017-10-10 15:05:00,1,"PHYSP7","Mollusca",NA,"Gastropoda",NA,"Basommatophora","Physidae",NA,NA,"Physa","Physa sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,4,"count per square meter","Physa_vernalis",8,"scr",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter",NA,6,"prd",NA
"ARIK.20171010.KICKNET.5","D10","ARIK",2017-10-10 15:05:00,1,"TURSP","Platyhelminthes",NA,"Turbellaria",NA,NA,NA,NA,NA,NA,"Turbellaria sp.","class","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,4,"count per square meter",NA,6,"cg",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,10,"DASSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Dasyheleinae",NA,"Dasyhelea","Dasyhelea sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,40,"count per square meter","Dasyhelea",6,"cg","scr"
"ARIK.20171010.KICKNET.1","D10","ARIK",2017-10-10 15:05:00,53,"CERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae",NA,NA,NA,"Ceratopogonidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,212,"count per square meter","Culicoides",10,"prd","cg"
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,2,"BEZSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Palpomyiini","Bezzia/Palpomyia","Bezzia/Palpomyia sp.","speciesGroup","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,8,"count per square meter","Bezzia",6,"prd",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter",NA,6,"prd",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,2,"PARSP27","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Paraphaenocladius","Paraphaenocladius sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,8,"count per square meter",NA,4,"cg",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,2,"CLISP3","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Coelotanypodini","Clinotanypus","Clinotanypus sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,8,"count per square meter",NA,8,"prd",NA
"ARIK.20171010.KICKNET.2","D10","ARIK",2017-10-10 15:05:00,3,"LIMSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Orthocladiinae",NA,"Limnophyes","Limnophyes sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,12,"count per square meter",NA,8,"cg",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",8,"cg",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.1","D10","ARIK",2017-10-10 15:05:00,5,"CHRSP3","Arthropoda","Hexapoda","Insecta","Pterygota","Coleoptera","Chrysomelidae",NA,NA,NA,"Chrysomelidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,20,"count per square meter",NA,4,"sh",NA
"ARIK.20171010.KICKNET.5","D10","ARIK",2017-10-10 15:05:00,1,"PHYSP7","Mollusca",NA,"Gastropoda",NA,"Basommatophora","Physidae",NA,NA,"Physa","Physa sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,4,"count per square meter","Physa_vernalis",8,"scr",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,12,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,48,"count per square meter",NA,5,"cg",NA
"ARIK.20171010.KICKNET.5","D10","ARIK",2017-10-10 15:05:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.5","D10","ARIK",2017-10-10 15:05:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.5","D10","ARIK",2017-10-10 15:05:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,12,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,100,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,400,"count per square meter",NA,6,"prd",NA
"ARIK.20171010.CORE.2","D10","ARIK",2017-10-10 15:05:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,500,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.CORE.2","D10","ARIK",2017-10-10 15:05:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,500,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.CORE.2","D10","ARIK",2017-10-10 15:05:00,3,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,500,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,8,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","midges",9,"prd","cg"
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,8,"THIGRO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Thienemannimyia","Thienemannimyia gr.","speciesGroup","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,32,"count per square meter",NA,6,"prd",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"POLSCA","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Polypedilum","Polypedilum scalaenum gr.","speciesGroup","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter",NA,6,"sh",NA
"ARIK.20171010.KICKNET.2","D10","ARIK",2017-10-10 15:05:00,1,"DASSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Dasyheleinae",NA,"Dasyhelea","Dasyhelea sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,4,"count per square meter","Dasyhelea",6,"cg","scr"
"ARIK.20171010.KICKNET.1","D10","ARIK",2017-10-10 15:05:00,24,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,96,"count per square meter","segmented_worms",8,"cg",NA
"ARIK.20171010.KICKNET.1","D10","ARIK",2017-10-10 15:05:00,24,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,96,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.1","D10","ARIK",2017-10-10 15:05:00,24,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,96,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.2","D10","ARIK",2017-10-10 15:05:00,1,"BEZSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Palpomyiini","Bezzia/Palpomyia","Bezzia/Palpomyia sp.","speciesGroup","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,4,"count per square meter","Bezzia",6,"prd",NA
"ARIK.20171010.KICKNET.2","D10","ARIK",2017-10-10 15:05:00,8,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,32,"count per square meter",NA,6,"prd",NA
"ARIK.20171010.KICKNET.1","D10","ARIK",2017-10-10 15:05:00,34,"LYMSP","Mollusca",NA,"Gastropoda",NA,"Basommatophora","Lymnaeidae",NA,NA,NA,"Lymnaeidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,136,"count per square meter","Lymnaea_stagnalis",7,"scr",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,34,"CERSP10","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae",NA,NA,"Ceratopogoninae sp.","subfamily","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,136,"count per square meter",NA,6,"prd",NA
"ARIK.20171010.KICKNET.5","D10","ARIK",2017-10-10 15:05:00,3,"LARSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Larsia","Larsia sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,12,"count per square meter",NA,6,"prd",NA
"ARIK.20171010.KICKNET.1","D10","ARIK",2017-10-10 15:05:00,5,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,20,"count per square meter",NA,5,"cg",NA
"ARIK.20171010.KICKNET.2","D10","ARIK",2017-10-10 15:05:00,1,"BEZSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Ceratopogoninae","Palpomyiini","Bezzia/Palpomyia","Bezzia/Palpomyia sp.","speciesGroup","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,4,"count per square meter","Bezzia",6,"prd",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"DASSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Dasyheleinae",NA,"Dasyhelea","Dasyhelea sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","Dasyhelea",6,"cg","scr"
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",8,"cg",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,2,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,8,"count per square meter","midges",9,"prd","cg"
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","midges",9,"prd","cg"
"ARIK.20171010.CORE.1","D10","ARIK",2017-10-10 15:05:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,333.333333333333,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.CORE.1","D10","ARIK",2017-10-10 15:05:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,333.333333333333,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.CORE.1","D10","ARIK",2017-10-10 15:05:00,2,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,333.333333333333,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.1","D10","ARIK",2017-10-10 15:05:00,10,"DASSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae","Dasyheleinae",NA,"Dasyhelea","Dasyhelea sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,40,"count per square meter","Dasyhelea",6,"cg","scr"
"ARIK.20171010.KICKNET.5","D10","ARIK",2017-10-10 15:05:00,7,"CHISP8","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Chironomini","Chironomus","Chironomus sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,28,"count per square meter",NA,10,"cg",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,8,"MICSP6","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Chironominae","Tanytarsini","Micropsectra","Micropsectra sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,32,"count per square meter",NA,7,"cf",NA
"ARIK.20171010.KICKNET.2","D10","ARIK",2017-10-10 15:05:00,1,"HEDSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Stratiomyidae","Stratiomyinae","Stratiomyini","Hedriodiscus/Odontomyia","Hedriodiscus/Odontomyia sp.","speciesGroup","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,4,"count per square meter",NA,8,"cg",NA
"ARIK.20171010.CORE.3","D10","ARIK",2017-10-10 15:05:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,333.333333333333,"count per square meter","segmented_worms",8,"cg",NA
"ARIK.20171010.CORE.3","D10","ARIK",2017-10-10 15:05:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,333.333333333333,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.CORE.3","D10","ARIK",2017-10-10 15:05:00,2,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,333.333333333333,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"LUMSP2","Annelida","Clitellata","Oligochaeta","Oligochaeta","Lumbriculida","Lumbriculidae",NA,NA,NA,"Lumbriculidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",5,"cg",NA
"ARIK.20171010.CORE.2","D10","ARIK",2017-10-10 15:05:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,166.666666666667,"count per square meter","segmented_worms",8,"cg",NA
"ARIK.20171010.CORE.2","D10","ARIK",2017-10-10 15:05:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,166.666666666667,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.CORE.2","D10","ARIK",2017-10-10 15:05:00,1,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,166.666666666667,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.2","D10","ARIK",2017-10-10 15:05:00,2,"TIPSP","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Tipulidae",NA,NA,NA,"Tipulidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,8,"count per square meter",NA,4,NA,NA
"ARIK.20171010.KICKNET.1","D10","ARIK",2017-10-10 15:05:00,10,"CERSP2","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Ceratopogonidae",NA,NA,NA,"Ceratopogonidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,40,"count per square meter","Culicoides",10,"prd","cg"
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"COLSP1","Arthropoda","Hexapoda","Collembola",NA,"Collembola",NA,NA,NA,NA,"Collembola sp.","order","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter",NA,5,"cg",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,26,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,104,"count per square meter","segmented_worms",8,"cg",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,26,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,104,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,26,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,104,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.2","D10","ARIK",2017-10-10 15:05:00,5,"THIGRO","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Pentaneurini","Thienemannimyia","Thienemannimyia gr.","speciesGroup","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,20,"count per square meter",NA,6,"prd",NA
"ARIK.20171010.KICKNET.2","D10","ARIK",2017-10-10 15:05:00,2,"PSYSP1","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Psychodidae",NA,NA,NA,"Psychodidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,8,"count per square meter",NA,10,"cg",NA
"ARIK.20171010.KICKNET.5","D10","ARIK",2017-10-10 15:05:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",8,"cg",NA
"ARIK.20171010.KICKNET.5","D10","ARIK",2017-10-10 15:05:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.5","D10","ARIK",2017-10-10 15:05:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,4,"COESP","Arthropoda","Hexapoda","Insecta","Pterygota","Odonata","Coenagrionidae",NA,NA,NA,"Coenagrionidae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter",NA,8,"prd",NA
"ARIK.20171010.KICKNET.4","D10","ARIK",2017-10-10 15:05:00,28,"PROSP23","Arthropoda","Hexapoda","Insecta","Pterygota","Diptera","Chironomidae","Tanypodinae","Procladiini","Procladius","Procladius sp.","genus","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,112,"count per square meter","midges",9,"prd","cg"
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,2,"NEMSP","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,"Nematoda sp.","phylum","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,8,"count per square meter",NA,5,"cg",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",8,"cg",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.KICKNET.3","D10","ARIK",2017-10-10 15:05:00,4,"NAISP","Annelida","Clitellata","Oligochaeta","Oligochaeta","Tubificida","Naididae",NA,NA,NA,"Naididae sp.","family","ARIK.20171010",2017-10-10,2017,"run","modifiedKicknet",0.25,16,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.CORE.2","D10","ARIK",2017-10-10 15:05:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,166.666666666667,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.CORE.2","D10","ARIK",2017-10-10 15:05:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,166.666666666667,"count per square meter","segmented_worms",10,"cg",NA
"ARIK.20171010.CORE.2","D10","ARIK",2017-10-10 15:05:00,1,"ENCSP1","Annelida","Clitellata","Oligochaeta","Oligochaeta","Enchytraeida","Enchytraeidae",NA,NA,NA,"Enchytraeidae sp.","family","ARIK.20171010",2017-10-10,2017,"pool","core",0.006,166.666666666667,"count per square meter","segmented_worms",10,"cg",NA
